Name,Artist,Album,Duration,Explicit,Popularity,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Playlist
Crazy Blues,Mamie Smith,Mamie Smith Vol. 1 (1920-1921),202240,False,42,5.0,1.0,4.0,0.996,0.436,0.17800000000000002,0.912,0.259,-13.36,0.0448,0.464,111.858,Blues
Ash Tray Blues,Papa Charlie Jackson,Papa Charlie Jackson Vol. 2 (1926 - 1928),178729,False,40,7.0,1.0,4.0,0.987,0.85,0.212,0.0298,0.114,-16.887999999999998,0.0948,0.7809999999999999,121.146,Blues
Devil Got My Woman,Skip James,Legends Of Country Blues: The Complete Pre-War Recordings Of Skip James (Disc A),181786,False,44,2.0,1.0,4.0,0.986,0.508,0.151,0.0465,0.172,-14.984000000000002,0.0324,0.523,85.12799999999999,Blues
All Around Man,Bo Carter,Banana In Your Fruit Basket,180093,False,4,5.0,1.0,4.0,0.979,0.579,0.18,0.0403,0.0948,-15.873,0.0642,0.414,145.128,Blues
You Was Born To Die,Curley Weaver,Curley Weaver (1933-1935),171546,False,39,2.0,1.0,4.0,0.995,0.564,0.269,0.00483,0.132,-13.749,0.0443,0.602,103.355,Blues
Cross Road Blues,Robert Johnson,King Of The Delta Blues Singers,149560,False,54,9.0,1.0,4.0,0.93,0.675,0.311,0.000261,0.102,-11.959,0.0525,0.638,97.159,Blues
Match Box Blues (4446),Blind Lemon Jefferson,Blind Lemon Jefferson Vol. 2 (1927),183066,False,39,10.0,1.0,4.0,0.976,0.475,0.157,0.0348,0.0776,-19.063,0.0567,0.519,169.22400000000005,Blues
Guitar Rag,Sylvester Weaver,"The Slide Guitar: Bottles, Knives & Steel",178333,False,39,2.0,1.0,4.0,0.954,0.467,0.122,0.902,0.132,-22.241,0.0366,0.411,111.256,Blues
Grinnin' In Your Face,Son House,Son House Revisited Vol. 1,116839,False,40,10.0,0.0,1.0,0.956,0.487,0.6509999999999999,4.08e-06,0.833,-10.824000000000002,0.741,0.652,101.651,Blues
Runaway Blues,Ma Rainey,Ma Rainey,146226,False,39,5.0,0.0,4.0,0.981,0.81,0.233,0.00517,0.132,-15.719,0.0515,0.555,86.258,Blues
Where Did You Sleep Last Night,Lead Belly,Absolutely The Best,181892,False,43,4.0,1.0,3.0,0.948,0.57,0.241,0.0224,0.111,-12.138,0.0473,0.5429999999999999,115.352,Blues
Baby Please Don't Go,Big Joe Williams,"And Friends, Going Back To Crawford",164506,False,0,7.0,1.0,4.0,0.752,0.499,0.302,0.0266,0.129,-15.15,0.0495,0.565,167.083,Blues
Goin' Down Slow,St. Louis Jimmy Oden,Blues Legend - The Best Of,191533,False,20,3.0,1.0,4.0,0.993,0.6779999999999999,0.228,0.0618,0.163,-15.007,0.0409,0.445,82.978,Blues
Truckin' My Blues Away,Blind Boy Fuller,Blind Boy Fuller Vol. 1 1935 - 1936,188447,False,40,7.0,0.0,4.0,0.995,0.615,0.255,0.0123,0.16899999999999998,-14.599,0.0618,0.69,181.12,Blues
Lead Pencil Blues (1935),Johnny Temple,Back To The Crossroads: The Roots Of Robert Johnson,186520,False,3,11.0,1.0,4.0,0.972,0.662,0.222,4.74e-05,0.12,-15.116,0.0511,0.7859999999999999,104.68,Blues
Some Day Baby,Lonnie Johnson,Lonnie Johnson Vol. 3 (1944-1947),188290,False,39,3.0,1.0,4.0,0.964,0.647,0.204,0.00351,0.123,-15.263,0.0454,0.6859999999999999,83.102,Blues
Anna Lou Blues,Tampa Red,Tampa Red Vol. 11 1939-1940,174158,False,37,10.0,1.0,4.0,0.965,0.555,0.393,0.015,0.151,-11.949000000000002,0.0327,0.782,102.5,Blues
Come Back Baby,Doctor Ross,Rockin' Blues Essentials,170440,False,37,10.0,1.0,4.0,0.87,0.65,0.424,0.0443,0.0869,-11.238,0.0646,0.865,91.977,Blues
Down The Dirt Road Blues,Charley Patton,Charley Patton Vol. 1 (1929),174576,False,40,1.0,1.0,4.0,0.97,0.473,0.281,0.0936,0.11,-11.337,0.0354,0.523,119.161,Blues
The Twelves (The Dirty Dozens),Casey Bill Weldon,Bottleneck Guitar Trendsetters Of The 1930s,191106,False,2,6.0,1.0,4.0,0.94,0.569,0.394,0.00239,0.117,-12.499,0.0559,0.7120000000000001,102.364,Blues
I Got the Cross the River Jordan,Blind Willie McTell,Atlanta Twelve String,240360,False,40,0.0,1.0,4.0,0.91,0.5379999999999999,0.177,0.00825,0.0927,-14.158,0.0447,0.415,77.396,Blues
That's No Way To Get Along,Robert Wilkins,Ghost World Soundtrack,172533,False,3,8.0,1.0,4.0,0.904,0.446,0.315,0.0,0.235,-14.961,0.0352,0.371,99.155,Blues
Downtown Blues,Frank Stokes,The Best Of Frank Stokes,197426,False,2,11.0,1.0,4.0,0.969,0.539,0.264,0.000681,0.361,-14.354,0.0383,0.677,162.935,Blues
Catfish Blues,Robert Petway,"Mississippi Blues Vol. 3 ""Catfish Blues""",174471,False,38,1.0,1.0,4.0,0.977,0.596,0.308,0.0106,0.108,-17.814,0.0495,0.8340000000000001,183.398,Blues
Man Stealer Blues,Lucille Bogan,Shave 'Em Dry: The Best Of Lucille Bogan,182400,False,36,5.0,0.0,4.0,0.992,0.539,0.228,2.19e-06,0.126,-8.234,0.0466,0.518,84.324,Blues
Back Door Blues,James Kokomo Arnold,Kokomo Arnold - His 20 Greatest Songs,204320,False,35,1.0,1.0,4.0,0.985,0.797,0.208,0.232,0.0434,-11.383,0.0672,0.596,86.605,Blues
Papa's on the House Top,Leroy Carr,"Whiskey Is My Habit, Good Women Is All I Crave: The Best Of Leroy Carr",175400,False,29,3.0,1.0,4.0,0.994,0.6829999999999999,0.285,0.603,0.122,-12.101,0.0366,0.7829999999999999,94.913,Blues
Little Laura Blues,Sleepy John Estes,Sleepy John Estes Vol. 2 (1937 - 1941),151301,False,35,8.0,1.0,4.0,0.986,0.812,0.248,3.3799999999999995e-05,0.13699999999999998,-11.129,0.0534,0.742,125.33,Blues
If You See My Rooster (Please Run Him Home),Memphis Minnie,Hoodoo Lady (1933-1937),195306,False,36,3.0,1.0,4.0,0.985,0.792,0.142,0.184,0.112,-16.024,0.0442,0.669,94.375,Blues
Nobody Knows You When You're Down and Out,Bessie Smith,The Best of Bessie Smith,177133,False,42,4.0,1.0,4.0,0.996,0.614,0.0423,0.00293,0.183,-12.033,0.0535,0.211,89.822,Blues
Garter Snake Blues,Victoria Spivey,Victoria Spivey Vol. 1 1926-1927,197146,False,35,0.0,1.0,4.0,0.986,0.643,0.175,0.6779999999999999,0.299,-13.24,0.0496,0.721,100.521,Blues
Mean Old World (Tk. 1),Big Bill Broonzy,Big Bill Broonzy Vol. 6 1937,183431,False,37,0.0,1.0,4.0,0.962,0.561,0.195,0.000126,0.337,-17.093,0.195,0.516,80.771,Blues
What's The Use Of Getting Sober (When You're Gonna Get Drunk Again),Louis Jordan & His Tympany Five,Jukebox Hits Volume 1 1942-1947,173066,False,0,0.0,1.0,4.0,0.984,0.6609999999999999,0.174,0.00687,0.457,-14.089,0.149,0.474,85.265,Blues
Call It Stormy Monday (But Tuesday Is Just As Bad),T-Bone Walker,The Complete Capitol / Black & White Recordings,183026,False,0,0.0,1.0,4.0,0.853,0.655,0.134,0.0568,0.0412,-15.836,0.0621,0.444,68.525,Blues
Sent For You Yesterday,Count Basie,The Best Of Early Basie,178360,False,0,3.0,1.0,4.0,0.802,0.5379999999999999,0.4920000000000001,0.0022,0.161,-10.683,0.125,0.6679999999999999,164.058,Blues
"S.K. Blues, Pt. 1",Big Joe Turner,Atomic Boogie,179773,False,0,10.0,1.0,4.0,0.987,0.521,0.27,0.0045,0.255,-9.82,0.0895,0.5670000000000001,86.846,Blues
I Can't Be Satisfied,Muddy Waters,The Best Of Muddy Waters,162213,False,42,2.0,1.0,4.0,0.955,0.667,0.4,0.0178,0.0866,-9.003,0.0462,0.593,104.879,Blues
Boogie Chillen,John Lee Hooker,The Legendary Modern Recordings,190920,False,3,4.0,1.0,4.0,0.841,0.67,0.174,0.00534,0.117,-15.902,0.0635,0.386,149.039,Blues
That's All Right,"Arthur ""Big Boy"" Crudup",Rock Me Mama - When The Sun Goes Down Series,173360,False,40,5.0,1.0,4.0,0.8240000000000001,0.574,0.58,1.21e-06,0.464,-10.408,0.08800000000000001,0.816,106.496,Blues
Moanin' At Midnight,Howlin' Wolf,Moanin' In The Moonlight,176573,False,0,4.0,0.0,4.0,0.906,0.399,0.516,0.0117,0.109,-13.862,0.0472,0.76,94.427,Blues
High And Lonesome,Jimmy Reed,Mr. Luck: The Complete Vee-Jay Singles,167493,False,37,9.0,1.0,4.0,0.962,0.375,0.531,0.0114,0.657,-7.274,0.0328,0.715,81.189,Blues
Don't Start Me To Talkin',Sonny Boy Williamson II,Down And Out Blues,156893,False,39,7.0,1.0,4.0,0.54,0.5820000000000001,0.75,8.25e-06,0.337,-11.206,0.113,0.6859999999999999,114.104,Blues
Juke - Single Version,Little Walter,The Essential Little Walter,164893,False,0,4.0,1.0,4.0,0.802,0.55,0.654,0.951,0.183,-10.168,0.0823,0.595,144.709,Blues
Reconsider Baby,Lowell Fulson,The Complete Chess Masters,189133,False,38,0.0,1.0,4.0,0.7490000000000001,0.636,0.6679999999999999,0.00121,0.0555,-6.857,0.0568,0.6659999999999999,94.668,Blues
"You Upset Me, Baby",B.B. King,Singin' The Blues,184200,False,0,0.0,0.0,4.0,0.942,0.6990000000000001,0.61,0.00164,0.293,-4.0360000000000005,0.131,0.68,116.446,Blues
I Can't Quit You Baby,Otis Rush,An Introduction To Otis Rush,219559,False,41,2.0,1.0,4.0,0.97,0.4920000000000001,0.596,0.043,0.284,-4.038,0.0395,0.5479999999999999,86.95200000000001,Blues
All Your Love,Magic Sam,The Essential Magic Sam: The Cobra and Chief Recordings 1957-1961,176186,False,51,11.0,1.0,4.0,0.843,0.433,0.7,0.324,0.102,-8.197000000000001,0.163,0.8,80.623,Blues
Sit and Cry (The Blues),Buddy Guy,Blue On Blues,180772,False,37,2.0,1.0,4.0,0.7859999999999999,0.57,0.537,0.157,0.121,-8.798,0.04,0.391,104.89,Blues
The Sky Is Crying,Elmore James,Shake Your Money Maker: The Best Of The Fire Sessions,166400,False,53,2.0,1.0,3.0,0.0226,0.294,0.611,0.435,0.114,-6.268,0.0348,0.5670000000000001,178.19099999999997,Blues
I'm A Man - Single Version,Bo Diddley,The Chess Box,179973,False,0,3.0,1.0,3.0,0.284,0.617,0.54,0.0,0.511,-13.494000000000002,0.0462,0.86,127.497,Blues
We're Gonna Make It,Southern Avenue,Keep On,203617,False,34,10.0,1.0,4.0,0.456,0.277,0.555,9.16e-05,0.249,-3.886,0.0456,0.434,53.041,BlueBallads
Last Forever,Shanice Green,Last Forever,226131,False,33,9.0,0.0,3.0,0.716,0.7190000000000001,0.386,0.00113,0.0905,-9.401,0.0613,0.278,144.951,BlueBallads
Is It Over,Don Bryant,You Make Me Feel,270103,False,1,6.0,1.0,3.0,0.269,0.32299999999999995,0.5579999999999999,0.00107,0.14,-6.528,0.0257,0.47,73.05,BlueBallads
What's the Matter with You,Elles Bailey,Wild Wild West / What's the Matter with You,232724,False,37,11.0,0.0,3.0,0.5529999999999999,0.44,0.466,0.000441,0.158,-8.741,0.0379,0.332,169.769,BlueBallads
Nearer to You,Samantha Fish,Chills & Fever,204000,False,30,2.0,0.0,3.0,0.0641,0.509,0.487,0.000474,0.0886,-7.478,0.0272,0.512,146.202,BlueBallads
Seems I’m Never Tired Lovin’ You,Lizz Wright,Seems I’m Never Tired Lovin’ You,283893,False,0,3.0,1.0,3.0,0.868,0.424,0.319,4.85e-06,0.107,-9.193,0.0272,0.187,110.584,BlueBallads
I'm Only Lonely,Joanne Shaw Taylor,Reckless Heart,328407,False,30,9.0,1.0,3.0,0.486,0.526,0.411,0.000954,0.0929,-9.383,0.0294,0.304,116.771,BlueBallads
Take Me Home,José James,No Beginning No End 2,251026,False,7,0.0,0.0,3.0,0.336,0.774,0.292,0.00444,0.0812,-10.166,0.0406,0.263,110.062,BlueBallads
(I Heard That) Lonesome Whistle,Darrell Scott,Darrell Scott Sings the Blues of Hank Williams,220571,False,24,2.0,1.0,3.0,0.952,0.552,0.28300000000000003,0.00493,0.106,-11.639,0.0384,0.285,80.066,BlueBallads
Beautiful Stranger,Marcus King,El Dorado,247546,False,45,4.0,1.0,3.0,0.8370000000000001,0.485,0.248,1.52e-05,0.0935,-10.566,0.0292,0.188,111.662,BlueBallads
Promised Myself,Shemekia Copeland,America's Child,319458,False,26,4.0,1.0,3.0,0.57,0.602,0.324,0.0,0.108,-7.497999999999998,0.0479,0.261,124.136,BlueBallads
Take It All,Danielle Nicole,Wolf Den,177906,False,36,1.0,1.0,3.0,0.879,0.607,0.159,0.0215,0.182,-12.223,0.0326,0.662,162.005,BlueBallads
Been My Last,Matt Andersen,Halfway Home By Morning,224866,False,34,4.0,1.0,3.0,0.376,0.353,0.348,1.98e-05,0.0825,-9.934,0.0381,0.154,127.566,BlueBallads
Walking Wounded,Robin Trower,United State of Mind,254145,False,31,10.0,0.0,4.0,0.782,0.546,0.227,0.0858,0.141,-12.635,0.0317,0.101,60.037,BlueBallads
More and More,Malted Milk,"Love, Tears & Guns",295733,False,28,9.0,1.0,3.0,0.142,0.411,0.3670000000000001,0.000354,0.182,-8.115,0.0451,0.254,84.175,BlueBallads
Promises You Can't Keep,Robert Cray,That's What I Heard,355906,False,30,3.0,1.0,3.0,0.316,0.52,0.459,0.00103,0.076,-5.629,0.0292,0.407,154.109,BlueBallads
Gold,Robert Jon & the Wreck,Last Light on the Highway,297853,False,28,0.0,1.0,3.0,0.443,0.491,0.648,2.87e-05,0.0937,-5.17,0.0344,0.153,127.973,BlueBallads
Nothin' With You,Nikki Hill,Heavy Hearts Hard Fists,216546,False,0,10.0,1.0,3.0,0.586,0.397,0.3670000000000001,0.000417,0.103,-9.16,0.0363,0.524,178.975,BlueBallads
All Around You,Sturgill Simpson,A Sailor's Guide to Earth,215693,False,48,9.0,1.0,3.0,0.123,0.312,0.562,0.173,0.136,-6.495,0.0298,0.514,185.725,BlueBallads
Pictures on the Wall,The Soul Jacket,Black Cotton Limited,257453,False,0,0.0,1.0,4.0,0.46,0.71,0.281,4.73e-05,0.0917,-9.495,0.0325,0.564,114.888,BlueBallads
Is There Something I Should Know,Curtis Salgado,The Beautiful Lowdown,269520,False,0,3.0,1.0,3.0,0.382,0.5589999999999999,0.463,1.12e-05,0.139,-5.693,0.0289,0.319,107.89,BlueBallads
Grab Ahold,Seth Walker,Sky Still Blue,243440,False,30,8.0,1.0,3.0,0.894,0.5710000000000001,0.0612,1.4e-06,0.112,-11.701,0.0501,0.377,170.27,BlueBallads
Better This Way,Eden Brent,Jigsaw Heart,250946,False,28,10.0,1.0,3.0,0.716,0.487,0.248,0.0029100000000000003,0.132,-9.562,0.0263,0.211,83.339,BlueBallads
I'm Gonna Find Another You,John Mayer,Continuum,159946,False,0,9.0,1.0,3.0,0.818,0.514,0.344,0.00809,0.0962,-9.925,0.0303,0.279,75.29899999999998,BlueBallads
Shows What You Know,Vintage Trouble,1 Hopeful Rd.,252488,False,23,10.0,1.0,3.0,0.484,0.42,0.444,0.0,0.0949,-6.357,0.0508,0.398,83.212,BlueBallads
Katrina,North Mississippi Allstars,Freedom & Dreams,301320,False,28,0.0,1.0,4.0,0.851,0.596,0.14,0.00198,0.0948,-13.349,0.0273,0.431,80.955,BlueBallads
Broke Down Dream,Garrett Lebeau,Rise to the Grind,360306,False,32,3.0,1.0,3.0,0.493,0.6709999999999999,0.217,0.00893,0.0974,-11.186,0.0587,0.411,117.815,BlueBallads
Who Will Come for Me,Janiva Magness,Love Wins Again,278826,False,0,4.0,1.0,3.0,0.3720000000000001,0.333,0.445,7.49e-06,0.153,-6.926,0.0325,0.171,117.889,BlueBallads
Last Surrender,Matt Andersen,Honest Man,197748,False,30,7.0,1.0,3.0,0.276,0.7140000000000001,0.435,4.9e-05,0.11,-5.6960000000000015,0.0346,0.187,92.936,BlueBallads
More Than You Needed,Colin James,Rooftops and Satellites,228560,False,28,7.0,1.0,3.0,0.267,0.737,0.31,0.00635,0.146,-12.166,0.0373,0.122,119.881,BlueBallads
Try Me,Gina Sicilia,Allow Me to Confess,194373,False,0,11.0,0.0,3.0,0.695,0.464,0.534,1.85e-06,0.109,-5.092,0.0352,0.303,137.566,BlueBallads
Mountain,Janiva Magness,Original,240613,False,0,10.0,1.0,3.0,0.804,0.557,0.37,6.99e-05,0.105,-8.586,0.0349,0.253,116.188,BlueBallads
Lay My Head On Your Pillow,Cassie Taylor,Out Of My Mind,239226,False,22,0.0,1.0,3.0,0.76,0.648,0.18600000000000005,0.0024,0.108,-14.33,0.0356,0.149,166.322,BlueBallads
Now You Want Me Back,Ina Forsman,Ina Forsman,249760,False,33,9.0,1.0,3.0,0.374,0.396,0.463,0.0,0.339,-5.5539999999999985,0.0282,0.442,167.32,BlueBallads
For Better or Worse,Keb' Mo',Bluesamericana,205106,False,30,7.0,1.0,4.0,0.754,0.5579999999999999,0.322,0.0017,0.11,-11.802,0.0343,0.28600000000000003,73.868,BlueBallads
Fall Apart,Jeff Jensen,Morose Elephant,267358,False,25,7.0,1.0,4.0,0.5329999999999999,0.765,0.312,0.017,0.12,-9.578,0.0374,0.277,121.957,BlueBallads
Our Love,Gary Clark Jr.,The Story of Sonny Boy Slim,251520,False,45,0.0,0.0,3.0,0.334,0.615,0.416,0.011,0.0913,-7.606,0.024,0.284,83.98,BlueBallads
They Never Pay Me,Gina Sicilia,Sunset Avenue,213888,False,0,4.0,0.0,3.0,0.5710000000000001,0.488,0.614,4.6e-06,0.306,-3.66,0.0358,0.322,160.107,BlueBallads
Johnnie Ray,Ana Popovic,"Trilogy, Vol. 2",224640,False,34,11.0,0.0,3.0,0.644,0.515,0.5,2.24e-06,0.119,-8.986,0.0607,0.634,155.38299999999995,BlueBallads
Tell Me,Meena,Tell Me,295746,False,31,9.0,1.0,3.0,0.882,0.556,0.253,0.00939,0.104,-12.390999999999998,0.0286,0.21,152.783,BlueBallads
Time To Leave,Rich Robinson,Flux,298400,False,18,7.0,1.0,5.0,0.0703,0.402,0.532,0.0826,0.118,-7.425,0.0301,0.181,137.058,BlueBallads
Get It While You Can (feat. Zkye Blue),The Lachy Doley Group,Lovelight,269049,False,25,0.0,1.0,3.0,0.573,0.502,0.383,4.95e-05,0.472,-7.441,0.0334,0.254,104.78,BlueBallads
Love's Truly Blind,Anni Piper,Two's Company,206826,False,0,11.0,1.0,3.0,0.276,0.607,0.466,0.000177,0.136,-7.682,0.0271,0.333,104.562,BlueBallads
Falling,Dani Wilde,Juice Me Up,303600,False,34,8.0,1.0,3.0,0.481,0.441,0.503,2.15e-06,0.085,-5.706,0.0325,0.385,134.134,BlueBallads
All On My Mind - Acoustic,Anderson East,All On My Mind (Acoustic),229613,False,44,1.0,0.0,5.0,0.69,0.483,0.487,0.0,0.108,-6.376,0.158,0.298,108.944,BlueBallads
Just As I Am,Meena,Try Me,383946,False,27,8.0,1.0,3.0,0.404,0.5589999999999999,0.542,1.06e-05,0.208,-6.523,0.0362,0.359,129.241,BlueBallads
What I've Known For A Very Long Time,Joe Bonamassa,Blues Of Desperation,333333,False,33,1.0,1.0,3.0,0.209,0.605,0.596,0.000239,0.0716,-6.016,0.0281,0.393,142.952,BlueBallads
Old Flame,Jill Barber,Mischievous Moon,162026,False,0,9.0,1.0,3.0,0.863,0.6,0.284,0.000244,0.328,-11.043,0.0269,0.319,99.794,BlueBallads
Tricky Thing,Jessy Martens and Band,Tricky Thing,271733,False,32,1.0,0.0,5.0,0.49,0.645,0.455,7.54e-06,0.165,-8.484,0.0322,0.339,149.971,BlueBallads
Heavenly,Priscilla Renea,Heavenly,212266,False,23,4.0,1.0,3.0,0.608,0.535,0.257,0.0,0.108,-9.224,0.0317,0.105,143.94299999999996,BlueBallads
Gemini Heart,Layla Zoe,The Lily,370760,False,35,10.0,1.0,3.0,0.682,0.469,0.445,0.0007160000000000001,0.119,-8.452,0.0286,0.237,107.865,BlueBallads
The World Moves On,Hitman Blues Band,The World Moves On,284000,False,22,0.0,1.0,4.0,0.319,0.305,0.59,5.56e-06,0.0876,-6.402,0.0497,0.36,69.98,BlueBallads
Why Don't You Stay?,Muddy Magnolias,Broken People,273293,False,27,7.0,1.0,3.0,0.7829999999999999,0.405,0.485,0.0,0.18,-6.228,0.0409,0.371,129.48,BlueBallads
Call On God,Sharon Jones & The Dap-Kings,Call on God - Single,217920,False,0,5.0,1.0,3.0,0.657,0.47,0.4920000000000001,0.0,0.199,-7.204,0.0317,0.478,120.311,BlueBallads
Only Fool Was Me,Jj Thames,Raw Sugar,268453,False,0,4.0,1.0,3.0,0.482,0.565,0.47,0.00269,0.43,-8.812999999999997,0.0356,0.241,144.15200000000004,BlueBallads
Carry On,Norah Jones,Day Breaks,168106,False,64,10.0,1.0,3.0,0.924,0.547,0.21600000000000005,0.214,0.109,-14.908,0.0343,0.358,79.941,BlueBallads
In Every Heart,Tedeschi Trucks Band,Let Me Get By,380600,False,36,9.0,1.0,3.0,0.476,0.472,0.406,0.0423,0.226,-10.647,0.0253,0.5579999999999999,97.183,BlueBallads
All Gone,Micatone,The Crack,257066,False,26,11.0,0.0,4.0,0.858,0.638,0.223,1.6100000000000002e-05,0.0705,-10.174,0.0329,0.335,73.016,BlueBallads
What I Could Do,Janiva Magness,Love Is an Army,247186,False,0,10.0,1.0,4.0,0.867,0.5489999999999999,0.318,1.96e-05,0.106,-9.566,0.0302,0.189,78.186,BlueBallads
I Love You More Than You'll Ever Know,Janiva Magness,Blue Again,338853,False,0,6.0,0.0,3.0,0.84,0.442,0.401,0.000502,0.112,-8.731,0.0959,0.268,104.122,BlueBallads
Slow Love,Charles Bradley,Changes,218309,False,0,9.0,1.0,3.0,0.44,0.479,0.379,5.68e-05,0.31,-9.095,0.035,0.377,136.769,BlueBallads
A Change Is Gonna Come,Brian Owens,A Change Is Gonna Come,276609,False,41,10.0,1.0,3.0,0.391,0.619,0.405,5.97e-06,0.0736,-6.8020000000000005,0.0273,0.562,128.958,BlueBallads
Nothing Without You,Fantastic Negrito,The Last Days of Oakland,255784,False,0,8.0,1.0,3.0,0.401,0.675,0.494,3.61e-06,0.101,-6.8210000000000015,0.032,0.35100000000000003,124.974,BlueBallads
Closer,Rebekka Bakken,Things You Leave Behind,233826,False,27,5.0,0.0,3.0,0.885,0.248,0.349,0.0119,0.109,-10.362,0.0463,0.27,174.415,BlueBallads
Pressure Makes Diamonds,Danny Vera,Pressure Makes Diamonds,209774,False,4,1.0,1.0,3.0,0.0417,0.37,0.472,0.0299,0.196,-7.54,0.0307,0.491,168.505,BlueBallads
Worst In Me,Dana Williams,Worst In Me,236186,False,38,0.0,1.0,4.0,0.71,0.586,0.332,0.0421,0.0782,-12.445,0.0407,0.269,95.996,BlueBallads
Smile,Robert Randolph & The Family Band,Unclassified,293173,False,22,9.0,1.0,4.0,0.0141,0.298,0.726,2.21e-06,0.0965,-7.375,0.0347,0.444,172.65900000000005,BlueBallads
If There Was a Way,Rosie Flores,Simple Case of the Blues,265866,False,27,7.0,0.0,3.0,0.382,0.35,0.496,0.000244,0.099,-6.232,0.0307,0.491,178.57,BlueBallads
You Were Mine,Tami Neilson,You Were Mine,223577,False,9,0.0,0.0,3.0,0.706,0.374,0.539,9.55e-05,0.102,-8.138,0.0551,0.413,184.106,BlueBallads
Last Goodbye,Jonny Lang,Turn Around,236013,False,25,6.0,1.0,4.0,0.812,0.392,0.187,2.48e-06,0.175,-12.211,0.0358,0.227,134.708,BlueBallads
Hearts,The War and Treaty,Healing Tide,313240,False,27,7.0,1.0,3.0,0.925,0.409,0.292,2.22e-05,0.106,-8.748,0.0325,0.215,110.993,BlueBallads
Something To Lose,Matt Andersen,Something To Lose/Better Than You Want,288360,False,26,5.0,1.0,3.0,0.65,0.363,0.38,0.0,0.0859,-7.778,0.0348,0.265,178.518,BlueBallads
Loving Arms,Jo Harman,Loving Arms,381049,False,25,10.0,1.0,4.0,0.732,0.471,0.369,0.00692,0.124,-10.804,0.0559,0.299,129.086,BlueBallads
Should I Wait,Luther Allison,The Alligator Records Years,304600,False,49,9.0,1.0,3.0,0.0315,0.638,0.738,0.000634,0.211,-9.563,0.0271,0.816,104.098,BluesClassics
Part Time Love,Clarence Carter,This Is Clarence Carter,161520,False,51,0.0,1.0,4.0,0.468,0.6859999999999999,0.593,2.19e-05,0.35200000000000004,-10.078,0.0597,0.946,92.82,BluesClassics
Short Dressed Woman,Lafayette Leake,"Easy Blues (France, 1978) [Blues Reference]",252133,False,51,10.0,1.0,4.0,0.237,0.767,0.496,0.0723,0.0853,-11.399,0.0307,0.7509999999999999,110.932,BluesClassics
She's A Sweet One,Junior Wells,"Calling All Blues - The Chief, Profile & USA Recordings 1957-1963",181786,False,52,1.0,1.0,4.0,0.15,0.705,0.483,0.0265,0.202,-12.209,0.0542,0.713,122.863,BluesClassics
"Cold, Cold Feeling",Albert Collins,Ice Pickin',319360,False,0,3.0,0.0,3.0,0.163,0.7959999999999999,0.149,0.0114,0.081,-17.885,0.0414,0.433,73.953,BluesClassics
You Don't Want Me,Earl Hooker,Two Bugs And A Roach,316666,False,0,7.0,1.0,4.0,0.509,0.5920000000000001,0.464,0.000214,0.166,-16.925,0.0374,0.764,112.986,BluesClassics
Little Angel Child,Jimmy Dawkins,Fast Fingers,239266,False,50,2.0,1.0,4.0,0.125,0.5,0.638,0.0285,0.199,-7.262,0.0461,0.746,122.621,BluesClassics
Texas Flood,Larry Davis,The Best Of Duke-Peacock Blues,163373,False,50,8.0,1.0,3.0,0.89,0.467,0.277,7.659999999999999e-05,0.2,-12.101,0.0283,0.535,99.83,BluesClassics
Bad News Is Coming,Luther Allison,Bad News Is Coming,445533,False,43,1.0,0.0,3.0,0.713,0.639,0.496,0.254,0.0545,-6.8439999999999985,0.0375,0.467,140.394,BluesClassics
Now That I'm Down,Son Seals,The Son Seals Blues Band,362400,False,0,2.0,1.0,3.0,0.475,0.4970000000000001,0.341,7.47e-06,0.098,-13.635,0.174,0.469,137.634,BluesClassics
Walking By Myself,Jimmy Rogers,Chicago Bound,167266,False,47,11.0,0.0,4.0,0.8370000000000001,0.621,0.519,0.00246,0.162,-13.328,0.102,0.775,117.005,BluesClassics
"Do Right Woman, Do Right Man",Etta James,Tell Mama The Complete Muscle Shoals Sessions (Remastered Reissue),180837,False,0,2.0,1.0,3.0,0.649,0.439,0.413,4.47e-06,0.12,-6.755,0.0293,0.464,144.162,BluesClassics
Don't Start Me To Talkin',Sonny Boy Williamson II,Down And Out Blues,156893,False,39,7.0,1.0,4.0,0.54,0.5820000000000001,0.75,8.25e-06,0.337,-11.206,0.113,0.6859999999999999,114.104,BluesClassics
Let The Good Times Roll,Louis Jordan & His Tympany Five,The Best Of Louis Jordan,167226,False,48,9.0,0.0,4.0,0.812,0.705,0.401,0.0,0.319,-9.506,0.0475,0.649,104.956,BluesClassics
